Time [s],Intensity [W/sr],Altitude [km],Latitude [deg],Longitude [deg]
-0.165,1190000000.0,32.83684528851493,-46.287309844503646,-179.29711515969507
-0.162,696000000.0,32.80336068208202,-46.287441122345626,-179.29714499602795
-0.159,-841000000.0,32.76987607564911,-46.287572400179855,-179.29717483250383
-0.155,-146000000.0,32.725229933738554,-46.287747437280075,-179.29721461469416
-0.152,-827000000.0,32.69174532730565,-46.287878715096184,-179.29724445150373
-0.148,-299000000.0,32.64709918539509,-46.28805375217227,-179.29728423413894
-0.145,1140000000.0,32.61361457896218,-46.28818502997027,-179.29731407128222
-0.138,-333000000.0,32.535483830618716,-46.288491344802104,-179.2973836918394
-0.135,398000000.0,32.5019992241858,-46.28862262257423,-179.29741352945942
-0.132,-777000000.0,32.46851461775289,-46.288753900338605,-179.29744336722246
-0.128,-330000000.0,32.42386847584234,-46.288928937345695,-179.29748315112897
-0.125,-1280000000.0,32.390383869409426,-46.28906021509196,-179.29751298922574
-0.121,-779000000.0,32.34573772749888,-46.289235252074896,-179.29755277357725
-0.118,-1440000000.0,32.312253121065964,-46.28936652980305,-179.29758261200774
-0.115,378000000.0,32.27876851463305,-46.28949780752343,-179.29761245058125
-0.111,-216000000.0,32.234122372722496,-46.28967284447188,-179.29765223556848
-0.108,1300000000.0,32.20063776628958,-46.28980412217417,-179.29768207447572
-0.105,-405000000.0,32.167153159856674,-46.28993539986868,-179.29771191352603
-0.101,1200000000.0,32.12250701794612,-46.29011043678262,-179.29775169914896
-0.098,87400000.0,32.089022411513206,-46.290241714459036,-179.297781538533
-0.095,894000000.0,32.05553780508029,-46.29037299212768,-179.2978113780601
-0.091,506000000.0,32.010891663169744,-46.29054802900712,-179.29785116431873
-0.088,-825000000.0,31.977407056736833,-46.29067930665766,-179.2978810041796
-0.084,686000000.0,31.93276091482628,-46.290854343512954,-179.29792079088324
-0.078,710000000.0,31.865791701960454,-46.29111689877002,-179.29798047141554
-0.074,468000000.0,31.821145560049903,-46.29129193559082,-179.29802025875497
-0.071,549000000.0,31.78766095361699,-46.29142321319737,-179.29805009942643
-0.068,-1080000000.0,31.754176347184075,-46.29155449079614,-179.29807994024094
-0.064,-268000000.0,31.709530205273527,-46.29172952758243,-179.29811972821614
-0.061,61900000.0,31.676045598840613,-46.291860805163104,-179.29814956936445
-0.057,251000000.0,31.631399456930062,-46.29203584192525,-179.29818935778474
-0.054,297000000.0,31.597914850497148,-46.29216711948779,-179.2982191992668
-0.051,-975000000.0,31.564430244064233,-46.292298397042586,-179.29824904089196
-0.047,210000000.0,31.519784102153686,-46.292473433770226,-179.29828882994806
-0.044,-376000000.0,31.486299495720772,-46.2926047113069,-179.29831867190703
-0.04,-2120000000.0,31.44165335381022,-46.29277974801039,-179.29835846140818
-0.037,-524000000.0,31.40816874737731,-46.29291102552895,-179.29838830370096
-0.03,665000000.0,31.330037999033845,-46.293217339708725,-179.29845793627385
-0.027,-875000000.0,31.29655339260093,-46.293348617201396,-179.2984877790435
-0.024,-450000000.0,31.263068786168017,-46.29347989468631,-179.29851762195628
-0.02,-254000000.0,31.218422644257465,-46.293654931320795,-179.29855741272917
-0.017,-1710000000.0,31.184938037824555,-46.293786208787594,-179.29858725597575
-0.01,2390000000.0,31.10680728948109,-46.29409252284659,-179.29865689077417
-0.003,7440000000.0,31.028676541137624,-46.29439883686331,-179.29872652635163
-0.0,8050000000.0,30.99519193470471,-46.29453011428612,-179.298756370409
0.003,7550000000.0,30.9617073282718,-46.29466139170115,-179.29878621460944
0.007,7250000000.0,30.91706118636125,-46.29483642824246,-179.29882600709925
0.01,5080000000.0,30.883576579928338,-46.294967705639365,-179.2988558516336
0.013,5000000000.0,30.850091973495424,-46.29509898302853,-179.29888569631098
0.017,5100000000.0,30.805445831584873,-46.29527401953531,-179.29892548943675
0.02,2120000000.0,30.77196122515196,-46.29540529690635,-179.29895533444804
0.024,1760000000.0,30.727315083241407,-46.29558033338898,-179.298995128019
0.027,2180000000.0,30.693830476808497,-46.295711610741904,-179.29902497336417
0.03,2100000000.0,30.660345870375583,-46.29584288808706,-179.2990548188524
0.034,3430000000.0,30.61569972846503,-46.29601792453517,-179.2990946130593
0.037,3240000000.0,30.582215122032117,-46.2961492018622,-179.2991244588815
0.041,4420000000.0,30.537568980121566,-46.29632423828617,-179.2991642535336
0.044,5370000000.0,30.504084373688652,-46.29645551559507,-179.29919409968963
0.047,3730000000.0,30.47059976725574,-46.29658679289622,-179.29922394598879
0.051,2630000000.0,30.42595362534519,-46.296761829285664,-179.29926374127695
0.054,7200000000.0,30.392469018912276,-46.296893106568696,-179.29929358791
0.057,10300000000.0,30.358984412479362,-46.297024383843954,-179.29932343468616
0.061,15300000000.0,30.31433827056881,-46.29719942019888,-179.29936323061034
0.064,21600000000.0,30.280853664135897,-46.297330697456026,-179.29939307772042
0.068,30000000000.0,30.23620752222535,-46.29750573378679,-179.29943287408983
0.071,31200000000.0,30.20272291579244,-46.297637011025806,-179.29946272153384
0.074,28200000000.0,30.169238309359525,-46.29776828825706,-179.29949256912096
0.078,26200000000.0,30.124592167448974,-46.297943324553316,-179.29953236612644
0.081,25700000000.0,30.09110756101606,-46.29807460176644,-179.2995622140475
0.084,28600000000.0,30.057622954583145,-46.2982058789718,-179.2995920621117
0.088,32600000000.0,30.012976812672594,-46.29838091523354,-179.29963185975325
0.091,33400000000.0,29.979492206239684,-46.29851219242077,-179.2996617081514
0.094,33700000000.0,29.94600759980677,-46.29864346960025,-179.29969155669266
0.098,35500000000.0,29.90136145789622,-46.29881850582746,-179.2997313549703
0.101,37100000000.0,29.867876851463304,-46.29894978298882,-179.29976120384552
0.108,45200000000.0,29.78974610311984,-46.29925609633509,-179.29983085177767
0.111,44700000000.0,29.75626149668693,-46.29938737347055,-179.29986070112997
0.115,45600000000.0,29.711615354776374,-46.29956240963907,-179.29990050048906
0.118,44700000000.0,29.678130748343463,-46.29969368675642,-179.29993035017534
0.121,46400000000.0,29.644646141910552,-46.29982496386599,-179.2999602000048
0.125,47300000000.0,29.6,-46.3,-179.3
0.128,42300000000.0,29.566515393567087,-46.30013127709144,-179.30002985016344
0.132,41900000000.0,29.521869251656536,-46.300306313201276,-179.300069650604
0.135,40300000000.0,29.488384645223622,-46.3004375902746,-179.3000995011014
0.145,29500000000.0,29.376769290447246,-46.30087518046289,-179.30019900379327
0.149,28500000000.0,29.332123148536695,-46.30105021651404,-179.30023880531536
0.152,26600000000.0,29.29863854210378,-46.30118149354334,-179.30026865662396
0.155,25800000000.0,29.265153935670867,-46.30131277056487,-179.30029850807568
0.159,26000000000.0,29.220507793760316,-46.3014878065815,-179.30033831023397
0.162,26600000000.0,29.187023187327405,-46.301619083584896,-179.30036816201974
0.165,24600000000.0,29.15353858089449,-46.301750360580535,-179.30039801394864
0.169,25200000000.0,29.10889243898394,-46.30192539656263,-179.3004378167432
0.172,27400000000.0,29.075407832551026,-46.30205667354014,-179.30046766900614
0.179,36700000000.0,28.997277084207564,-46.30236298645745,-179.30053732484305
0.182,38100000000.0,28.963792477774653,-46.30249426340907,-179.30056717758322
0.186,35800000000.0,28.919146335864102,-46.302669299332464,-179.30060698145942
0.189,35900000000.0,28.885661729431188,-46.302800576265945,-179.3006368345336
0.192,38500000000.0,28.852177122998274,-46.302931853191666,-179.30066668775098
0.196,33800000000.0,28.807530981087723,-46.30310688908053,-179.3007064922635
0.199,33800000000.0,28.77404637465481,-46.30323816598813,-179.30073634581493
0.202,34200000000.0,28.740561768221898,-46.303369442887934,-179.3007661995095
0.206,28400000000.0,28.695915626311347,-46.303544478742275,-179.30080600465834
0.209,27600000000.0,28.662431019878433,-46.30367575562397,-179.300835858687
0.213,28400000000.0,28.617784877967882,-46.303850791454124,-179.30087566428128
0.216,28500000000.0,28.584300271534968,-46.30398206831769,-179.30090551864402
0.219,27600000000.0,28.550815665102053,-46.30411334517348,-179.30093537314994
0.223,28100000000.0,28.506169523191502,-46.304288380969105,-179.30097517938057
0.226,30700000000.0,28.472684916758592,-46.30441965780677,-179.30100503422057
0.23,32000000000.0,28.42803877484804,-46.30459469357823,-179.30104484089665
0.233,35600000000.0,28.39455416841513,-46.30472597039776,-179.30107469607077
0.236,38300000000.0,28.361069561982216,-46.304857247209505,-179.30110455138808
0.24,37100000000.0,28.316423420071665,-46.305032282946435,-179.30114435870053
0.243,36300000000.0,28.28293881363875,-46.305163559740066,-179.3011742143519
0.246,34900000000.0,28.24945420720584,-46.305294836525924,-179.30120407014653
0.25,32200000000.0,28.20480806529529,-46.30546987222831,-179.30124387809536
0.253,28600000000.0,28.171323458862375,-46.305601148996026,-179.30127373422408
0.26,24700000000.0,28.09319271051891,-46.30590746142385,-179.30134339908128
0.263,23800000000.0,28.059708104085995,-46.30603873816567,-179.3013732556873
0.267,24900000000.0,28.015061962175444,-46.30621377380935,-179.3014130647181
0.273,21400000000.0,27.94809274930962,-46.30647632724895,-179.30147277874164
0.277,21300000000.0,27.90344660739907,-46.306651362858084,-179.3015125884089
0.28,22900000000.0,27.869962000966154,-46.30678263955586,-179.3015424458264
0.283,21800000000.0,27.83647739453324,-46.30691391624589,-179.30157230338716
0.287,21000000000.0,27.791831252622693,-46.30708895182048,-179.30161211369088
0.29,18600000000.0,27.758346646189782,-46.30722022849237,-179.30164197158578
0.294,19500000000.0,27.71370050427923,-46.30739526404278,-179.30168178233507
0.297,17300000000.0,27.680215897846317,-46.30752654069653,-179.30171164056412
0.3,17400000000.0,27.646731291413403,-46.3076578173425,-179.30174149893637
0.304,16600000000.0,27.60208514950285,-46.30783285285838,-179.30178131032216
0.307,16800000000.0,27.568600543069937,-46.30796412948623,-179.3018111690286
0.314,17300000000.0,27.490469794726472,-46.30827044158762,-179.30188083990058
0.317,17400000000.0,27.45698518829356,-46.30840171818955,-179.3019106990844
0.321,16400000000.0,27.41233904638301,-46.3085767536467,-179.30195051155232
0.324,15700000000.0,27.378854439950096,-46.3087080302305,-179.30198037107033
0.327,16700000000.0,27.345369833517182,-46.30883930680652,-179.30201023073158
0.331,15400000000.0,27.30072369160663,-46.30901434222913,-179.30205004383606
0.334,13700000000.0,27.26723908517372,-46.309145618787035,-179.30207990383153
0.338,13900000000.0,27.222592943263166,-46.309320654185456,-179.3021197173816
0.341,15600000000.0,27.189108336830255,-46.309451930725196,-179.30214957771125
0.344,13400000000.0,27.155623730397345,-46.30958320725718,-179.30217943818417
0.348,14500000000.0,27.110977588486794,-46.309758242621065,-179.30221925237083
0.351,14200000000.0,27.07749298205388,-46.30988951913489,-179.30224911317796
0.354,13500000000.0,27.04400837562097,-46.310020795640966,-179.3022789741283
0.358,13800000000.0,26.999362233710418,-46.310195830970315,-179.3023187889516
0.361,11300000000.0,26.965877627277504,-46.31032710745823,-179.3023486502362
0.364,12400000000.0,26.93239302084459,-46.310458383938396,-179.30237851166402
0.368,12200000000.0,26.88774687893404,-46.31063341923318,-179.30241832712395
0.371,11500000000.0,26.854262272501124,-46.31076469569519,-179.30244818888602
0.375,11700000000.0,26.809616130590573,-46.3109397309658,-179.30248800479163
0.378,10400000000.0,26.77613152415766,-46.31107100740968,-179.30251786688794
0.381,11300000000.0,26.74264691772475,-46.31120228384578,-179.30254772912753
0.385,10700000000.0,26.698000775814197,-46.31137731908184,-179.30258754566978
0.388,11700000000.0,26.664516169381283,-46.31150859549981,-179.30261740824358
0.391,14000000000.0,26.63103156294837,-46.31163987191,-179.30264727096068
0.398,15300000000.0,26.552900814604904,-46.31194618350355,-179.30271695119097
0.402,17800000000.0,26.508254672694356,-46.31212121868085,-179.30275676881564
0.405,21100000000.0,26.474770066261446,-46.31225249505478,-179.30278663220128
0.408,23600000000.0,26.44128545982853,-46.31238377142091,-179.30281649573013
0.412,25000000000.0,26.39663931791798,-46.312558806563665,-179.30285631399153
0.415,22600000000.0,26.363154711485066,-46.312690082911665,-179.30288617785467
0.422,21900000000.0,26.285023963141604,-46.3129963943601,-179.30295586075925
0.425,18300000000.0,26.25153935670869,-46.313127670682185,-179.3029857251
0.429,16800000000.0,26.20689321479814,-46.31330270576619,-179.30302554444387
0.432,15100000000.0,26.173408608365225,-46.31343398207013,-179.30305540911888
0.435,15400000000.0,26.13992400193231,-46.313565258366296,-179.3030852739372
0.439,13200000000.0,26.09527786002176,-46.31374029341576,-179.30312509391786
0.442,14500000000.0,26.061793253588846,-46.31387156969379,-179.3031549590705
0.446,13600000000.0,26.017147111678295,-46.314046604719046,-179.30319477949686
0.452,13400000000.0,25.95017789881247,-46.31430915723104,-179.30325451061404
0.456,12400000000.0,25.905531756901922,-46.31448419222174,-179.30329433167725
0.459,12200000000.0,25.872047150469008,-46.31461546845571,-179.3033241976418
0.462,11000000000.0,25.838562544036094,-46.31474674468189,-179.30335406374965
0.466,11900000000.0,25.793916402125543,-46.314921779638055,-179.3033938854497
0.469,10200000000.0,25.760431795692632,-46.31505305584609,-179.3034237518919
0.472,9160000000.0,25.726947189259718,-46.31518433204636,-179.3034536184774
0.476,10100000000.0,25.682301047349167,-46.31535936696794,-179.30349344081426
0.479,9640000000.0,25.648816440916253,-46.31549064315008,-179.3035233077341
0.483,9360000000.0,25.604170299005702,-46.315665678047466,-179.3035631305168
0.486,8770000000.0,25.570685692572788,-46.315796954211436,-179.303592997771
0.489,9530000000.0,25.537201086139877,-46.31592823036764,-179.3036228651685
0.493,9600000000.0,25.492554944229326,-46.31610326523048,-179.30366268858808
0.496,9820000000.0,25.459070337796412,-46.31623454136853,-179.30369255631993
0.499,10800000000.0,25.425585731363498,-46.316365817498806,-179.30372242419512
0.503,8590000000.0,25.380939589452947,-46.31654085232708,-179.3037622482516
0.506,8480000000.0,25.347454983020032,-46.316672128439215,-179.30379211646115
0.51,7960000000.0,25.302808841109485,-46.316847163243295,-179.30383194096348
0.513,6100000000.0,25.26932423467657,-46.31697843933729,-179.30386180950742
0.516,7530000000.0,25.23583962824366,-46.31710971542349,-179.30389167819467
0.523,5640000000.0,25.157708879900195,-46.31741602626107,-179.3039613723556
0.527,5880000000.0,25.113062737989644,-46.31759106100638,-179.30400119794072
0.53,5330000000.0,25.07957813155673,-46.317722337056296,-179.30403106729676
0.533,5120000000.0,25.04609352512382,-46.31785361309843,-179.30406093679613
0.537,5380000000.0,25.001447383213264,-46.31802864780918,-179.30410076301825
0.543,3890000000.0,24.93447817034744,-46.31829119984939,-179.30416050282912
0.547,5400000000.0,24.88983202843689,-46.31846623452557,-179.30420032968823
0.55,3040000000.0,24.856347422003974,-46.31859751052363,-179.30423019999978
0.553,3000000000.0,24.82286281557106,-46.318728786513915,-179.30426007045466
0.557,3700000000.0,24.778216673660513,-46.31890382115553,-179.30429989795076
0.56,3020000000.0,24.7447320672276,-46.319035097127674,-179.30432976874005
0.564,1550000000.0,24.700085925317047,-46.31921013174508,-179.3043695966821
0.567,2700000000.0,24.666601318884137,-46.31934140769907,-179.30439946780584
0.57,2950000000.0,24.633116712451223,-46.31947268364528,-179.30442933907293
0.574,1960000000.0,24.588470570540675,-46.31964771822813,-179.304469167652
0.577,4110000000.0,24.55498596410776,-46.31977899415618,-179.30449903925353
0.58,7210000000.0,24.521501357674847,-46.31991027007647,-179.30452891099839
0.584,6280000000.0,24.476855215764296,-46.32008530462473,-179.30456874021456
0.587,4270000000.0,24.44337060933138,-46.32021658052687,-179.3045986122939
0.591,3800000000.0,24.39872446742083,-46.32039161505093,-179.304638441956
0.594,3190000000.0,24.365239860987916,-46.32052289093492,-179.3046683143698
0.601,2250000000.0,24.28710911264445,-46.32082920130061,-179.30473801722616
0.604,2720000000.0,24.25362450621154,-46.32096047715866,-179.3047678901178
0.608,2980000000.0,24.20897836430099,-46.32113551162395,-179.30480772086295
0.611,2610000000.0,24.175493757868075,-46.32126678746385,-179.3048375940891
0.614,3460000000.0,24.14200915143516,-46.32139806329596,-179.3048674674586
0.618,840000000.0,24.09736300952461,-46.32157309772669,-179.3049072988409
0.621,1530000000.0,24.063878403091703,-46.321704373540655,-179.3049371725449
0.624,260000000.0,24.03039379665879,-46.32183564934683,-179.30496704639225
0.628,227000000.0,23.985747654748238,-46.322010683742974,-179.30500687841172
0.631,1280000000.0,23.952263048315324,-46.32214195953101,-179.30503675259357
0.635,641000000.0,23.907616906404773,-46.32231699390295,-179.30507658505906
0.638,274000000.0,23.87413229997186,-46.322448269672826,-179.30510645957543
0.641,-1810000000.0,23.840647693538944,-46.32257954543493,-179.30513633423516
0.645,431000000.0,23.796001551628397,-46.32275457977229,-179.3051761673378
0.648,-127000000.0,23.762516945195483,-46.32288585551623,-179.3052060423321
0.651,-1010000000.0,23.72903233876257,-46.32301713125239,-179.30523591746973
0.655,590000000.0,23.684386196852017,-46.32319216555518,-179.3052757512096
0.658,-1530000000.0,23.650901590419103,-46.32332344127318,-179.3053056266818
0.661,-1010000000.0,23.61741698398619,-46.323454716983406,-179.30533550229734
0.665,474000000.0,23.572770842075638,-46.32362975125162,-179.30537533667444
0.668,-427000000.0,23.539286235642727,-46.323761026943686,-179.30540521262455
0.672,94700000.0,23.494640093732173,-46.32393606118767,-179.3054450474477
0.675,-1590000000.0,23.461155487299262,-46.324067336861596,-179.30547492373236
0.678,-524000000.0,23.42767088086635,-46.32419861252773,-179.3055048001604
0.682,-558000000.0,23.3830247389558,-46.324373646737136,-179.30554463562086
0.685,151000000.0,23.349540132522886,-46.324504922385124,-179.30557451238346
0.688,-1680000000.0,23.316055526089976,-46.324636198025324,-179.30560438928944
0.692,-838000000.0,23.271409384179425,-46.32481123220015,-179.30564422538714
0.695,-2050000000.0,23.23792477774651,-46.3249425078222,-179.30567410262773
0.699,-1580000000.0,23.19327863583596,-46.32511754197281,-179.30571393917154
0.702,-2790000000.0,23.159794029403045,-46.32524881757669,-179.3057438167467
0.705,-65900000.0,23.12630942297013,-46.325380093172804,-179.30577369446524
0.709,-2010000000.0,23.081663281059583,-46.32555512728884,-179.3058135316464
0.712,-2900000000.0,23.04817867462667,-46.32568640286678,-179.30584340969952
0.716,-1940000000.0,23.003532532716118,-46.32586143695859,-179.3058832473268
0.719,-1110000000.0,22.970047926283204,-46.32599271251839,-179.30591312571454
0.722,24900000.0,22.93656331985029,-46.32612398807039,-179.3059430042457
0.726,-648000000.0,22.89191717793974,-46.32629902212763,-179.3059828425103
0.729,-2000000000.0,22.858432571506825,-46.326430297661474,-179.30601272137608
0.732,-1470000000.0,22.824947965073918,-46.32656157318755,-179.30604260038527
0.736,-1440000000.0,22.780301823163366,-46.326736607210194,-179.30608243928722
0.739,-2470000000.0,22.746817216730452,-46.32686788271809,-179.30611231863102
0.742,-829000000.0,22.713332610297538,-46.32699915821822,-179.30614219811824
0.746,-1580000000.0,22.668686468386987,-46.32717419220627,-179.3061820376576
0.749,-2520000000.0,22.635201861954076,-46.327305467688234,-179.30621191747943
0.753,-2400000000.0,22.590555720043522,-46.32748050165208,-179.30625175746496
0.756,-2660000000.0,22.55707111361061,-46.32761177711587,-179.30628163762145
0.759,-3520000000.0,22.523586507177697,-46.327743052571904,-179.30631151792136
0.763,-3000000000.0,22.478940365267146,-46.327918086501164,-179.30635135854433
0.766,-1350000000.0,22.445455758834232,-46.32804936193902,-179.30638123917888
0.769,-2240000000.0,22.411971152401318,-46.328180637369094,-179.30641111995683
0.773,-2890000000.0,22.367325010490767,-46.32835567126375,-179.30645096121722
0.776,-1000000000.0,22.333840404057852,-46.32848694667567,-179.30648084232988
0.78,-2380000000.0,22.289194262147305,-46.32866198054612,-179.30652068403649
0.783,-2830000000.0,22.25570965571439,-46.328793255939864,-179.3065505654838
0.786,-1680000000.0,22.222225049281477,-46.32892453132583,-179.30658044707454
0.79,-1480000000.0,22.17757890737093,-46.32909956516169,-179.30662028941865
0.793,-1480000000.0,22.144094300938015,-46.3292308405295,-179.30665017134407
0.797,-441000000.0,22.099448159027464,-46.32940587434113,-179.3066900141344
0.8,-494000000.0,22.06596355259455,-46.32953714969078,-179.3067198963945
0.803,853000000.0,22.03247894616164,-46.32966842503264,-179.30674977879804
0.807,-1610000000.0,21.987832804251088,-46.32984345880968,-179.3067896222259
0.81,-1070000000.0,21.954348197818174,-46.329974734133366,-179.30681950496412
0.813,-2060000000.0,21.920863591385263,-46.330106009449295,-179.3068493878458
0.817,-2400000000.0,21.87621744947471,-46.33028104319172,-179.30688923191116
0.82,-1040000000.0,21.842732843041798,-46.33041231848948,-179.30691911512758
0.824,-1430000000.0,21.798086701131247,-46.330587352207694,-179.30695895963922
0.827,-325000000.0,21.764602094698333,-46.330718627487286,-179.30698884319034
0.83,-1240000000.0,21.73111748826542,-46.33084990275908,-179.30701872688488
0.834,999000000.0,21.686471346354868,-46.33102493644271,-179.3070585720341
0.837,1520000000.0,21.652986739921957,-46.33115621169634,-179.30708845606338
0.84,-328000000.0,21.619502133489043,-46.33128748694219,-179.3071183402361
0.844,-3280000000.0,21.574855991578495,-46.33146252059121,-179.30715818602292
0.85,-647000000.0,21.507886778712667,-46.331725071038804,-179.30721795518127
0.854,-1120000000.0,21.463240636802116,-46.33190010465323,-179.3072578016057
0.857,-450000000.0,21.4297560303692,-46.33203137985496,-179.30728768659137
0.861,1200000000.0,21.385109888458654,-46.33220641344516,-179.30732753346211
0.864,142000000.0,21.351625282025736,-46.33233768862873,-179.30735741878252
0.867,-1400000000.0,21.318140675592826,-46.332468963804516,-179.30738730424642
0.871,-573000000.0,21.273494533682275,-46.332643997360115,-179.30742715175478
0.874,-672000000.0,21.24000992724936,-46.33277527251773,-179.30745703755343
0.877,373000000.0,21.206525320816446,-46.33290654766755,-179.3074869234956
0.881,-1210000000.0,21.161879178905895,-46.333081581188544,-179.3075267716416
0.884,-1730000000.0,21.128394572472985,-46.33321285632022,-179.3075566579185
0.888,178000000.0,21.08374843056243,-46.33338788981699,-179.30759650651086
0.891,-191000000.0,21.05026382412952,-46.33351916493048,-179.30762639312255
0.894,-1140000000.0,21.016779217696605,-46.33365044003619,-179.30765627987773
0.898,265000000.0,20.972133075786054,-46.33382547349835,-179.3076961291078
0.901,-1150000000.0,20.938648469353144,-46.33395674858589,-179.30772601619776
0.905,-975000000.0,20.894002327442593,-46.334131782023846,-179.30776586587422
0.908,-649000000.0,20.860517721009682,-46.3342630570932,-179.307795753299
0.911,-471000000.0,20.827033114576764,-46.334394332154794,-179.3078256408672
0.915,578000000.0,20.782386972666217,-46.33456936555812,-179.3078654911814
0.918,1980000000.0,20.748902366233303,-46.33470064060154,-179.30789537908444
0.921,825000000.0,20.71541775980039,-46.33483191563717,-179.307925267131
0.925,-784000000.0,20.670771617889837,-46.335006949005894,-179.30796511808293
0.928,279000000.0,20.637287011456923,-46.335138224023346,-179.3079950064643
0.931,1730000000.0,20.603802405024013,-46.33526949903302,-179.30802489498916
0.935,-413000000.0,20.559156263113458,-46.33544453236713,-179.30806474657885
0.938,-281000000.0,20.525671656680547,-46.33557580735863,-179.30809463543852
0.942,-714000000.0,20.481025514769996,-46.335750840668524,-179.30813448747466
