Time [s],Intensity [W/sr],Altitude [km],Latitude [deg],Longitude [deg]
-0.371,921000000.0,32.95338310569238,-28.597472261347843,11.46053839617079
-0.368,403000000.0,32.93573483831128,-28.597752683802845,11.460373001185445
-0.365,1450000000.0,32.918086570930164,-28.598033106057198,11.460207605317464
-0.361,160000000.0,32.89455554775535,-28.598407002084198,11.459987076120512
-0.348,673000000.0,32.818079722437204,-28.59962216170825,11.459270345393236
-0.344,-508000000.0,32.7945486992624,-28.599996056219094,11.459049809527102
-0.341,404000000.0,32.77690043188129,-28.600276476868103,11.458884406597662
-0.338,508000000.0,32.75925216450018,-28.60055689731643,11.458719002785472
-0.334,-66800000.0,32.73572114132537,-28.60093079093535,11.458498462996062
-0.331,2490000000.0,32.71807287394426,-28.601211210915398,11.458333057124065
-0.327,39900000.0,32.69454185076945,-28.601585103909947,11.45811251458818
-0.324,-362000000.0,32.676893583388335,-28.6018655234217,11.45794710665632
-0.321,557000000.0,32.65924531600722,-28.60214594273276,11.457781697841625
-0.317,-201000000.0,32.63571429283241,-28.60251983483529,11.457561151382038
-0.311,1710000000.0,32.60041775807019,-28.60308067232005,11.457230328749802
-0.304,356000000.0,32.55923846751427,-28.6037349817042,11.456844364548658
-0.3,1750000000.0,32.53570744433946,-28.604108872290194,11.456623811418353
-0.297,1890000000.0,32.518059176958346,-28.604389289995513,11.456458395540494
-0.294,-141000000.0,32.50041090957724,-28.60466970750009,11.456292978779686
-0.29,-396000000.0,32.47687988640243,-28.605043597193944,11.45607242172511
-0.287,1330000000.0,32.45923161902132,-28.605324014230135,11.455907002904013
-0.284,1920000000.0,32.44158335164021,-28.605604431065576,11.455741583199938
-0.277,406000000.0,32.40040406108429,-28.60625873623426,11.455355600456386
-0.273,2100000000.0,32.376873037909476,-28.606632624411343,11.45513503673007
-0.27,-174000000.0,32.359224770528364,-28.606913040309934,11.454969612905074
-0.267,-449000000.0,32.34157650314725,-28.607193456007764,11.454804188197016
-0.263,947000000.0,32.31804547997244,-28.60756734329257,11.454583620545861
-0.257,-71700000.0,32.28274894521022,-28.608128173550522,11.454252766125421
-0.25,1010000000.0,32.2415696546543,-28.608782474503094,11.453866764836732
-0.246,1330000000.0,32.21803863147949,-28.609156360270894,11.45364619051287
-0.243,2370000000.0,32.200390364098375,-28.60943677436249,11.453480758739602
-0.24,1750000000.0,32.18274209671726,-28.609717188253292,11.4533153260831
-0.236,419000000.0,32.15921107354245,-28.61009107312867,11.45309474783383
-0.233,1210000000.0,32.141562806161346,-28.610371486550942,11.452929313116442
-0.23,-165000000.0,32.123914538780234,-28.610651899772403,11.452763877515764
-0.226,1960000000.0,32.10038351560542,-28.611025783755316,11.452543295340888
-0.223,1050000000.0,32.08273524822432,-28.611306196508213,11.452377857679238
-0.219,2930000000.0,32.0592042250495,-28.611680079866368,11.452157272756295
-0.216,151000000.0,32.04155595766839,-28.611960492150686,11.45199183303356
-0.213,2760000000.0,32.02390769028728,-28.612240904234188,11.45182639242745
-0.209,1510000000.0,32.00037666711247,-28.612614786699783,11.45160580357853
-0.206,3030000000.0,31.98272839973136,-28.61289519831467,11.45144036091125
-0.203,1310000000.0,31.965080132350252,-28.61317560972873,11.451274917360536
-0.199,2200000000.0,31.941549109175437,-28.61354949130172,11.451054324585442
-0.196,3540000000.0,31.923900841794325,-28.613829902247144,11.450888878973444
-0.192,1120000000.0,31.900369818619513,-28.614203783195276,11.450668283449858
-0.189,3330000000.0,31.882721551238408,-28.614484193672045,11.45050283577649
-0.186,632000000.0,31.865073283857296,-28.61476460394796,11.450337387219633
-0.182,-99800000.0,31.841542260682484,-28.615138484003403,11.450116787769502
-0.176,4630000000.0,31.806245725920263,-28.615699303417017,11.449785885649248
-0.172,507000000.0,31.78271470274545,-28.616073182579715,11.449565282272346
-0.165,1460000000.0,31.741535412189528,-28.61672747025513,11.449179222583098
-0.162,1230000000.0,31.723887144808423,-28.617007878924074,11.449013766957933
-0.159,2460000000.0,31.706238877427314,-28.617288287392135,11.448848310449137
-0.155,4430000000.0,31.6827078542525,-28.617662165037057,11.44862770039623
-0.152,5150000000.0,31.66505958687139,-28.617942573036366,11.448462241825666
-0.149,1240000000.0,31.647411319490278,-28.61822298083478,11.448296782371415
-0.145,4270000000.0,31.623880296315466,-28.61859685758682,11.448076168391196
-0.142,3900000000.0,31.606232028934354,-28.618877264916453,11.447910706875035
-0.135,2330000000.0,31.565052738378437,-28.61953154790429,11.4475246265674
-0.132,825000000.0,31.547404470997325,-28.619811954564224,11.447359162105528
-0.128,2060000000.0,31.523873447822513,-28.620185829798245,11.447138541448311
-0.125,5310000000.0,31.506225180441405,-28.62046623598936,11.44697307492433
-0.122,2460000000.0,31.488576913060292,-28.62074664197953,11.446807607516575
-0.118,2800000000.0,31.46504588988548,-28.62112051632054,11.44658698293145
-0.115,4110000000.0,31.44739762250437,-28.62140092184187,11.446421513461473
-0.111,2790000000.0,31.423866599329557,-28.62177479555774,11.446200886126661
-0.108,2660000000.0,31.40621833194845,-28.62205520061021,11.446035414594405
-0.105,4920000000.0,31.38857006456734,-28.62233560546173,11.445869942178291
-0.098,3930000000.0,31.347390774011416,-28.62298988266712,11.445483836436665
-0.095,3570000000.0,31.329742506630307,-28.623270286848786,11.445318361074243
-0.088,3780000000.0,31.288563216074383,-28.623924562491148,11.44493224845769
-0.084,3920000000.0,31.26503219289957,-28.624298433795524,11.444711610516038
-0.081,2200000000.0,31.247383925518466,-28.624578837039333,11.444546131028488
-0.078,3520000000.0,31.229735658137354,-28.62485924008217,11.444380650656967
-0.074,1870000000.0,31.206204634962543,-28.625233110493305,11.44416000878644
-0.071,1770000000.0,31.18855636758143,-28.625513513067173,11.443994526352213
-0.068,3420000000.0,31.17090810020032,-28.625793915440052,11.44382904303393
-0.064,3740000000.0,31.14737707702551,-28.626167784957904,11.443608397234328
-0.061,6330000000.0,31.129728809644398,-28.626448186861793,11.443442911853225
-0.057,5350000000.0,31.106197786469586,-28.62682205575431,11.44322226330317
-0.054,2900000000.0,31.088549519088478,-28.62710245718919,11.44305677585919
-0.051,4730000000.0,31.07090125170737,-28.627382858423058,11.442891287531069
-0.044,3990000000.0,31.029721961151445,-28.628037127187035,11.442505144660458
-0.041,6140000000.0,31.012073693770336,-28.62831752775085,11.442339653385147
-0.037,5780000000.0,30.988542670595525,-28.628691394856567,11.442118996976006
-0.034,5900000000.0,30.970894403214412,-28.628971794951315,11.441953503637592
-0.03,5220000000.0,30.9473633800396,-28.6293456614316,11.441732844477599
-0.024,5280000000.0,30.912066845277383,-28.629906460481905,11.441401852790108
-0.02,4740000000.0,30.88853582210257,-28.63028032606868,11.441181189700103
-0.017,4910000000.0,30.87088755472146,-28.630560725024207,11.441015691350913
-0.014,6830000000.0,30.85323928734035,-28.63084112377868,11.440850192117438
-0.01,5180000000.0,30.829708264165536,-28.631214988471893,11.440629525097194
-0.007,7570000000.0,30.812059996784427,-28.631495386757233,11.440464023800303
-0.003,4490000000.0,30.788528973609615,-28.63186925082492,11.44024335402878
-0.0,4490000000.0,30.770880706228503,-28.63214964864111,11.440077850668388
0.003,5090000000.0,30.753232438847398,-28.632430046256225,11.439912346423625
0.007,4560000000.0,30.729701415672587,-28.63280390943027,11.439691672721523
0.01,3460000000.0,30.712053148291474,-28.633084306576205,11.439526166413117
0.013,4300000000.0,30.694404880910362,-28.633364703521064,11.439360659220313
0.02,7760000000.0,30.65322559035444,-28.634018962277054,11.43897447233087
0.024,6980000000.0,30.629694567179627,-28.634392823931776,11.438753791946311
0.027,7970000000.0,30.612046299798518,-28.634673219938207,11.438588280625964
0.034,6490000000.0,30.570867009242598,-28.635327476504468,11.43820208410537
0.037,7650000000.0,30.55321874186149,-28.63560787184055,11.438036569836612
0.04,7490000000.0,30.535570474480377,-28.635888266975506,11.437871054683285
0.044,9690000000.0,30.512039451305565,-28.63626212684261,11.437650366436173
0.047,10100000000.0,30.494391183924456,-28.636542521508296,11.437484849218833
0.051,8150000000.0,30.47086016074964,-28.636916380749682,11.437264158219648
0.061,9380000000.0,30.412032602812612,-28.637851027288793,11.436712423841158
0.064,9640000000.0,30.394384335431504,-28.63813142081473,11.436546901610853
0.071,11400000000.0,30.35320504487558,-28.638785671593013,11.43616067963299
0.074,9090000000.0,30.33555677749447,-28.639066064448457,11.435995154453678
0.078,12000000000.0,30.312025754319656,-28.639439921276136,11.435774452838302
0.081,11200000000.0,30.294377486938547,-28.639720313662217,11.435608925594579
0.088,12800000000.0,30.253198196382627,-28.640374561780753,11.435222691918398
0.091,12900000000.0,30.235549929001518,-28.640654953496274,11.435057161725382
0.094,14200000000.0,30.217901661620406,-28.640935345010618,11.43489163064757
0.098,14200000000.0,30.194370638445594,-28.64130920005013,11.434670921167367
0.101,15200000000.0,30.176722371064482,-28.64158959109506,11.434505388024917
0.105,15200000000.0,30.15319134788967,-28.641963445508665,11.434284675791844
0.108,18200000000.0,30.135543080508562,-28.642243836084152,11.43411914058467
0.111,18500000000.0,30.117894813127453,-28.642524226458445,11.433953604492586
0.115,17700000000.0,30.09436378995264,-28.642898079977858,11.433732888326631
0.118,18000000000.0,30.076715522571533,-28.643178469882685,11.433567350169739
0.121,18600000000.0,30.05906725519042,-28.64345885958631,11.433401811127908
0.125,19800000000.0,30.03553623201561,-28.643832712211477,11.433181091028843
0.128,19900000000.0,30.017887964634497,-28.644113101445605,11.433015549922061
0.132,20800000000.0,29.994356941459685,-28.644486953444773,11.4327948270697
0.138,19700000000.0,29.959060406697468,-28.645047730772788,11.432463739841126
0.142,21300000000.0,29.935529383522656,-28.64542158187762,11.432243013055313
0.145,21000000000.0,29.917881116141544,-28.645701969971476,11.432077466933379
0.148,23100000000.0,29.900232848760435,-28.645982357864092,11.431911919926392
0.155,23900000000.0,29.85905355820451,-28.64663659549761,11.431525640134652
0.159,24900000000.0,29.8355225350297,-28.647010445081964,11.431304906661467
0.162,24400000000.0,29.81787426764859,-28.647290832035438,11.431139355523925
0.165,25400000000.0,29.800226000267482,-28.64757121878766,11.430973803501217
0.169,24600000000.0,29.77669497709267,-28.647945067477544,11.430753066093985
0.175,25900000000.0,29.74139844233045,-28.648505839841505,11.430421957032507
0.179,27000000000.0,29.71786741915564,-28.648879687636864,11.430201215691056
0.182,26200000000.0,29.700219151774526,-28.649160073248574,11.430035658652173
0.186,28400000000.0,29.676688128599714,-28.649533920417753,11.429814914556601
0.189,27800000000.0,29.659039861218602,-28.649814305559808,11.429649355452113
0.192,28800000000.0,29.641391593837497,-28.650094690500573,11.429483795462318
0.196,27500000000.0,29.617860570662685,-28.650468536775143,11.429263047432158
0.199,28600000000.0,29.600212303281573,-28.650748921246237,11.429097485376644
0.202,30400000000.0,29.582564035900464,-28.65102930551602,11.428931922435822
0.206,30300000000.0,29.559033012725653,-28.65140315089594,11.42871117047082
0.209,32500000000.0,29.54138474534454,-28.651683534696023,11.428545605464137
0.213,32200000000.0,29.51785372216973,-28.652057379449648,11.428324850744616
0.216,31600000000.0,29.50020545478862,-28.652337762780004,11.428159283672016
0.219,35500000000.0,29.48255718740751,-28.65261814590905,11.427993715714024
0.223,33800000000.0,29.4590261642327,-28.65299198976793,11.427772957059318
0.226,33800000000.0,29.441377896851588,-28.653272372427214,11.427607387035266
0.229,38200000000.0,29.42372962947048,-28.653552754885173,11.427441816125764
0.233,36400000000.0,29.400198606295664,-28.65392659784927,11.427221053535675
0.236,38600000000.0,29.382550338914555,-28.654206979837447,11.427055480560028
0.24,39300000000.0,29.359019315739744,-28.65458082217516,11.426834715215023
0.243,39500000000.0,29.34137104835863,-28.65486120369354,11.426669140173175
0.25,41000000000.0,29.300191757802715,-28.6555154264534,11.426282794965005
0.253,42100000000.0,29.282543490421602,-28.655795807300613,11.42611721697125
0.256,42300000000.0,29.264895223040494,-28.656076187946468,11.425951638091902
0.26,44900000000.0,29.24136419986568,-28.65645002849437,11.425730864875163
0.263,45200000000.0,29.22371593248457,-28.65673040867037,11.425565283929387
0.267,46100000000.0,29.20018490930976,-28.65710424859179,11.425344507957334
0.27,46300000000.0,29.182536641928646,-28.65738462829792,11.425178924945044
0.273,50100000000.0,29.16488837454754,-28.657665007802674,11.425013341047048
0.277,50500000000.0,29.141357351372726,-28.65803884682908,11.424792561138673
0.28,52700000000.0,29.123709083991617,-28.658319225863934,11.42462697517405
0.283,51900000000.0,29.10606081661051,-28.658599604697404,11.42446138832372
0.29,56300000000.0,29.064881526054585,-28.659253821192284,11.424075015561698
0.304,62200000000.0,28.98252294494274,-28.660562250892458,11.423302255569865
0.307,66400000000.0,28.96487467756163,-28.660842628114686,11.423136661633208
0.31,65400000000.0,28.94722641018052,-28.661123005135487,11.422971066810703
0.314,68600000000.0,28.923695387005708,-28.6614968408499,11.422750272336032
0.317,67600000000.0,28.9060471196246,-28.66177721740071,11.422584675446473
0.321,70600000000.0,28.882516096449784,-28.66215105248845,11.422363878215663
0.324,70900000000.0,28.864867829068675,-28.662431428569246,11.422198279258993
0.327,72000000000.0,28.84721956168757,-28.662711804448605,11.422032679416361
0.331,73600000000.0,28.823688538512755,-28.663085638641057,11.421811878248064
0.337,74300000000.0,28.788392003750534,-28.663646389258236,11.42148067354239
0.341,79200000000.0,28.764860980575722,-28.664020222555347,11.42125986843638
0.344,80500000000.0,28.747212713194614,-28.66430059729315,11.421094263573195
0.348,82500000000.0,28.7236816900198,-28.664674429963494,11.420873455710677
0.351,83500000000.0,28.70603342263869,-28.664954804231204,11.420707848780069
0.354,87300000000.0,28.68838515525758,-28.665235178297447,11.420542240963385
0.358,87700000000.0,28.66485413208277,-28.665609010072373,11.420321429162783
0.361,87100000000.0,28.64720586470166,-28.665889383668507,11.420155819278563
0.364,88800000000.0,28.62955759732055,-28.666169757063145,11.419990208508239
0.368,91600000000.0,28.606026574145737,-28.6665435879426,11.419769392769354
0.371,96400000000.0,28.58837830676463,-28.666823960867113,11.419603779931379
0.375,98300000000.0,28.564847283589813,-28.66719779111969,11.419382961435588
0.381,106000000000.0,28.529550748827596,-28.667758535826902,11.419051730737948
0.395,110000000000.0,28.44719216771575,-28.669066937009152,11.418278845324465
0.398,112000000000.0,28.42954390033464,-28.669347308120102,11.418113224510506
0.402,112000000000.0,28.406012877159828,-28.669721135954543,11.41789239537988
0.405,116000000000.0,28.38836460977872,-28.67000150659526,11.4177267724979
0.408,115000000000.0,28.37071634239761,-28.67028187703445,11.41756114872959
0.412,119000000000.0,28.3471853192228,-28.670655703973203,11.417340315659743
0.415,120000000000.0,28.32953705184169,-28.67093607394213,11.417174689823298
0.418,118000000000.0,28.311888784460578,-28.67121644370952,11.417009063100465
0.422,123000000000.0,28.288357761285766,-28.67159026975251,11.416788226091171
0.435,136000000000.0,28.211881935967625,-28.672805201917612,11.416070494927794
0.442,141000000000.0,28.1707026454117,-28.673459394592633,11.415684017406647
0.449,149000000000.0,28.12952335485578,-28.674113586170193,11.415297535059011
0.452,151000000000.0,28.11187508747467,-28.67439395365318,11.415131898289616
0.472,169000000000.0,27.994219971600607,-28.676263065054616,11.41402763050337
0.476,169000000000.0,27.970688948425796,-28.676636886259693,11.41380677221747
0.479,174000000000.0,27.953040681044683,-28.676917251928284,11.413641127468594
0.483,176000000000.0,27.929509657869872,-28.67729107250612,11.413420266424168
0.496,187000000000.0,27.85303383255173,-28.67850598690855,11.41270245714287
0.503,197000000000.0,27.81185454199581,-28.679160170018527,11.412315937556002
0.506,199000000000.0,27.794206274614698,-28.67944053387244,11.41215028482651
0.513,207000000000.0,27.753026984058774,-28.68009471541406,11.41176375834226
0.52,210000000000.0,27.711847693502854,-28.680748895857775,11.411377227029675
0.526,215000000000.0,27.676551158740637,-28.681309621078512,11.411045910632879
0.53,216000000000.0,27.65302013556582,-28.68168343744419,11.410825031064121
0.543,236000000000.0,27.576544310247684,-28.68289833815646,11.410107161576065
0.547,240000000000.0,27.553013287072865,-28.68327215299831,11.409886275305865
0.55,246000000000.0,27.53536501969176,-28.68355251389439,11.409720609568382
0.553,251000000000.0,27.517716752310648,-28.683832874588763,11.409554942943856
0.557,258000000000.0,27.494185729135836,-28.684206688534186,11.409334052731339
0.567,272000000000.0,27.435358171198803,-28.68514122182889,11.408781820300675
0.574,281000000000.0,27.39417888064288,-28.68579539380161,11.408395251734504
0.577,286000000000.0,27.376530613261775,-28.68607575288229,11.408229578013305
0.58,288000000000.0,27.358882345880666,-28.686356111761235,11.408063903404951
0.587,296000000000.0,27.317703055324742,-28.68701028169426,11.407677325868718
0.594,305000000000.0,27.276523764768818,-28.68766445052892,11.407290743502159
0.597,306000000000.0,27.258875497387713,-28.687944808264675,11.407125063866346
0.601,309000000000.0,27.235344474212894,-28.688318618265182,11.406904156305103
0.604,310000000000.0,27.21769620683179,-28.68859897553017,11.406738474599024
0.607,311000000000.0,27.200047939450677,-28.688879332593412,11.406572792005676
0.611,314000000000.0,27.176516916275865,-28.689253141697204,11.406351880500978
0.614,315000000000.0,27.158868648894757,-28.68953349828966,11.40618619583725
0.618,318000000000.0,27.13533762571994,-28.68990730676573,11.40596528157198
0.621,323000000000.0,27.117689358338833,-28.690187662887375,11.405799594837788
0.624,323000000000.0,27.10004109095772,-28.690468018807245,11.405633907216242
0.634,338000000000.0,27.04121353302069,-28.691402537082812,11.405081608735514
0.641,344000000000.0,27.00003424246477,-28.692056698541634,11.40469499393214
0.645,350000000000.0,26.976503219289956,-28.69243050459624,11.40447406901805
0.648,355000000000.0,26.958854951908847,-28.692710858901755,11.404308374297074
0.651,356000000000.0,26.941206684527735,-28.69299121300546,11.404142678688629
0.658,365000000000.0,26.90002739397182,-28.693645371795945,11.403756052150783
0.665,373000000000.0,26.858848103415895,-28.694299529487623,11.403369420780763
0.668,376000000000.0,26.841199836034782,-28.694579882447673,11.403203720142926
0.672,377000000000.0,26.81766881285997,-28.694953686080453,11.402982784578427
0.675,378000000000.0,26.800020545478862,-28.695234038569563,11.4028170818695
0.682,386000000000.0,26.758841254922938,-28.695888193592534,11.402430438763474
0.685,389000000000.0,26.74119298754183,-28.696168545408828,11.402264733095762
0.692,397000000000.0,26.70001369698591,-28.696822698861855,11.401878083085705
0.695,399000000000.0,26.682365429604797,-28.697103050005303,11.401712374459038
0.699,400000000000.0,26.658834406429985,-28.69747685121587,11.401491428242565
0.702,405000000000.0,26.641186139048877,-28.69775720188829,11.401325717544552
0.705,404000000000.0,26.623537871667764,-28.69803755235884,11.401160005958758
0.709,404000000000.0,26.600006848492953,-28.698411352672217,11.400939055796727
0.712,406000000000.0,26.582358581111844,-28.698691702671713,11.400773342139473
0.719,405000000000.0,26.541179290555924,-28.699345851885447,11.400386673486622
0.722,405000000000.0,26.52353102317481,-28.699626201211995,11.400220956869958
0.726,407000000000.0,26.5,-28.700000000000003,11.400000000000006
0.729,404000000000.0,26.48235173261889,-28.700280348855454,11.399834281311684
0.732,406000000000.0,26.46470346523778,-28.700560697509008,11.399668561735467
0.736,402000000000.0,26.441172442062967,-28.70093449539967,11.399447600919359
0.739,399000000000.0,26.42352417468186,-28.70121484358211,11.399281879271399
0.742,398000000000.0,26.40587590730075,-28.701495191562632,11.399116156735488
0.746,397000000000.0,26.38234488412594,-28.7018689885559,11.398895191973025
0.749,397000000000.0,26.364696616744826,-28.70214933606528,11.3987294673652
0.753,395000000000.0,26.341165593570015,-28.702523132430343,11.398508499840176
0.756,394000000000.0,26.323517326188902,-28.702803479468553,11.398342773160408
0.759,392000000000.0,26.305869058807794,-28.703083826304834,11.398177045592604
0.763,395000000000.0,26.282338035632982,-28.70345762177242,11.397956074120856
0.769,392000000000.0,26.247041500870765,-28.704018314300658,11.397624613953042
0.776,387000000000.0,26.20586221031484,-28.704672454562644,11.397237905934247
0.78,384000000000.0,26.18233118714003,-28.705046248504388,11.39701692775256
0.783,380000000000.0,26.164682919758917,-28.70532659372509,11.396851193080181
0.8,371000000000.0,26.064676071265964,-28.70691521282738,11.395912013160142
0.803,371000000000.0,26.047027803884856,-28.70719555670159,11.395746272566527
0.807,367000000000.0,26.023496780710044,-28.707569348219653,11.39552528372667
0.81,367000000000.0,26.00584851332893,-28.707849691622553,11.395359541060486
0.813,366000000000.0,25.988200245947823,-28.708130034823455,11.39519379750601
0.817,367000000000.0,25.96466922277301,-28.70850382544377,11.394972804718293
0.82,369000000000.0,25.947020955391903,-28.708784168173338,11.394807059091136
0.823,369000000000.0,25.929372688010794,-28.709064510700898,11.394641312575658
0.827,370000000000.0,25.90584166483598,-28.709438300423415,11.394420315839824
0.83,369000000000.0,25.88819339745487,-28.709718642479615,11.39425456725155
0.834,367000000000.0,25.86466237428006,-28.710092431573635,11.394033567751961
0.84,366000000000.0,25.829365839517838,-28.710653114541252,11.393702065541248
0.844,364000000000.0,25.805834816343022,-28.711026902737384,11.393481062093173
0.847,363000000000.0,25.788186548961917,-28.71130724364877,11.39331530847062
0.85,359000000000.0,25.770538281580805,-28.711587584358124,11.393149553959631
0.854,359000000000.0,25.747007258405993,-28.711961371656308,11.3929285465629
0.857,357000000000.0,25.729358991024885,-28.712241711894226,11.392762789978804
0.861,356000000000.0,25.70582796785007,-28.712615498563828,11.39254177981789
0.864,354000000000.0,25.68817970046896,-28.712895838330297,11.3923760211606
0.867,350000000000.0,25.670531433087852,-28.713176177894706,11.392210261614792
0.871,350000000000.0,25.647000409913037,-28.71354996366627,11.391989247504853
