Time [s],Intensity [W/sr],Altitude [km],Latitude [deg],Longitude [deg]
0.216,5440000000.0,37.52704251277056,6.375938437449546,124.05676291268168
0.219,5850000000.0,37.48232993271732,6.375276199139771,124.05714003543949
0.223,3820000000.0,37.42271315931301,6.3743932143006425,124.05764286426813
0.226,4770000000.0,37.37800057925978,6.373730975351762,124.05801998475334
0.23,2280000000.0,37.318383805855476,6.372847989660597,124.05852281055218
0.233,4390000000.0,37.27367122580224,6.372185750072771,124.05889992876536
0.236,4780000000.0,37.22895864574901,6.3715235102111585,124.05927704600504
0.24,3720000000.0,37.1693418723447,6.370640523303171,124.05977986747695
0.243,580000000.0,37.12462929229147,6.369978282802842,124.06015698244533
0.246,2460000000.0,37.07991671223824,6.369316042028824,124.06053409644056
0.25,2040000000.0,37.02029993883393,6.368433053904449,124.06103691358709
0.257,2450000000.0,36.915970585376385,6.366887823516356,124.06191683943155
0.26,2850000000.0,36.871258005323156,6.36622558146552,124.06229394888652
0.263,3480000000.0,36.82654542526993,6.365563339141164,124.06267105736879
0.267,1270000000.0,36.76692865186561,6.36468034894993,124.0631738671658
0.27,1450000000.0,36.72221607181238,6.364018105987473,124.06355097337905
0.273,4620000000.0,36.677503491759154,6.363355862751593,124.06392807862005
0.277,3890000000.0,36.617886718354846,6.3624728713451475,124.06443088409577
0.28,3010000000.0,36.57317413830161,6.361810627471396,124.06480798706855
0.284,1460000000.0,36.51355736489731,6.36092763521456,124.06531078952037
0.29,1750000000.0,36.42413220479084,6.359603145918378,124.06606498995887
0.294,4300000000.0,36.364515431386536,6.358720152447072,124.06656778809213
0.297,3060000000.0,36.3198028513333,6.358057907024869,124.06694488555871
0.3,2170000000.0,36.275090271280064,6.357395661329508,124.06732198205395
0.304,3610000000.0,36.21547349787576,6.356512666644165,124.06782477587012
0.307,4330000000.0,36.170760917822534,6.355850420311549,124.0682018700993
0.311,631000000.0,36.11114414441822,6.354967424776641,124.06870466089447
0.314,1410000000.0,36.06643156436499,6.35430517780693,124.06908175285821
0.317,1970000000.0,36.02171898431176,6.353642930564229,124.06945884385118
0.321,326000000.0,35.962102210907446,6.352759933816023,124.06996163033193
0.324,2840000000.0,35.91738963085422,6.352097685936456,124.0703387190602
0.327,2980000000.0,35.87267705080099,6.351435437783993,124.0707158068181
0.331,2500000000.0,35.81306027739667,6.350552439822928,124.07121858898597
0.334,1480000000.0,35.768347697343444,6.349890191033829,124.07159567448002
0.338,4430000000.0,35.708730923939136,6.349007192224018,124.07209845362979
0.341,3540000000.0,35.6640183438859,6.348344942798442,124.07247553686057
0.344,-192000000.0,35.61930576383267,6.347682693100139,124.07285261912148
0.348,2280000000.0,35.55968899042837,6.34679969307821,124.07335539396104
0.351,4160000000.0,35.514976410375134,6.3461374427436565,124.07373247395947
0.354,-242000000.0,35.4702638303219,6.345475192136475,124.07410955298849
0.358,789000000.0,35.4106470569176,6.344592190902859,124.07461232351926
0.361,2870000000.0,35.36593447686436,6.343929939659659,124.07498940028654
0.365,2700000000.0,35.30631770346005,6.343046937578122,124.07549216780217
0.368,749000000.0,35.261605123406824,6.342384685699059,124.07586924230839
0.371,2100000000.0,35.216892543353595,6.341722433547534,124.07624631584576
0.375,2320000000.0,35.15727576994928,6.340839430255054,124.07674907905528
0.378,2850000000.0,35.11256318989605,6.340177177467895,124.07712615033233
0.385,741000000.0,35.00823383643851,6.338631919905384,124.07800597954588
0.388,990000000.0,34.96352125638528,6.337969666210458,124.07838304759485
0.392,-23600000.0,34.90390448298097,6.337086660860369,124.0788858034876
0.395,-402000000.0,34.85919190292773,6.336424406530201,124.07926286927773
0.398,1660000000.0,34.814479322874504,6.335762151927834,124.07963993409987
0.405,1610000000.0,34.71014996941696,6.334216890130594,124.08051974825474
0.408,1770000000.0,34.66543738936373,6.333554634621112,124.0808968098512
0.412,1780000000.0,34.60582061595942,6.332671626851917,124.0813995571416
0.415,-238000000.0,34.561108035906194,6.332009370707649,124.0817766164808
0.419,686000000.0,34.50149126250189,6.331126362092181,124.08227936076185
0.422,801000000.0,34.45677868244865,6.330464105313287,124.08265641784425
0.425,-647000000.0,34.41206610239542,6.329801848262457,124.08303347395974
0.429,2010000000.0,34.35244932899111,6.328918838438395,124.08353621394298
0.432,1930000000.0,34.307736748937884,6.328256580753169,124.08391326780253
0.435,298000000.0,34.26302416888465,6.327594322796106,124.0842903206954
0.439,1020000000.0,34.20340739548034,6.326711311763884,124.08479305638241
0.442,209000000.0,34.15869481542711,6.326049053172652,124.08517010702019
0.446,464000000.0,34.099078042022796,6.325166041294977,124.0856728397008
0.449,2450000000.0,34.05436546196957,6.324503782069736,124.086049888084
0.452,1130000000.0,34.00965288191634,6.323841522572824,124.08642693550115
0.456,2080000000.0,33.95003610851203,6.32295850948773,124.0869296638881
0.459,1570000000.0,33.905323528458794,6.322296249357039,124.08730670905157
0.466,2160000000.0,33.80099417500126,6.320750974662697,124.08818647734415
0.469,2950000000.0,33.75628159494803,6.32008871362688,124.08856351928898
0.473,5370000000.0,33.69666482154371,6.319205698490172,124.08906624038036
0.476,5060000000.0,33.651952241490484,6.318543436820963,124.08944328007277
0.479,5000000000.0,33.607239661437255,6.31788117488035,124.08982031880004
0.483,4720000000.0,33.54762288803294,6.316998158537396,124.09032303560195
0.489,6820000000.0,33.45819772792648,6.315673633118533,124.09107710758866
0.493,12200000000.0,33.398580954522174,6.3147906155697715,124.09157982010271
0.496,18300000000.0,33.35386837446894,6.31412835209175,124.09195685336294
0.5,21000000000.0,33.29425160106463,6.313245333699179,124.09245956287634
0.503,17200000000.0,33.2495390210114,6.312583069588383,124.09283659388637
0.506,19700000000.0,33.204826440958165,6.311920805206447,124.09321362393223
0.51,15700000000.0,33.145209667553864,6.311037785608805,124.09371632916037
0.516,12700000000.0,33.0557845074474,6.309713255308794,124.09447038378948
0.52,12000000000.0,32.99616773404309,6.3088302345065195,124.09497308473391
0.523,13900000000.0,32.951455153989855,6.3081679685886725,124.09535010931796
0.527,14300000000.0,32.89183838058555,6.307284946943413,124.09585280726469
0.53,10700000000.0,32.84712580053232,6.3066226803934065,124.09622982960076
0.533,11600000000.0,32.80241322047909,6.305960413572526,124.09660685097361
0.537,12700000000.0,32.742796447074774,6.305077390723371,124.09710954463918
0.543,17800000000.0,32.65337128696831,6.303752855546969,124.09786358192758
0.55,26700000000.0,32.54904193351077,6.302207563139061,124.09874328722998
0.554,29800000000.0,32.489425160106464,6.301324538244282,124.09924597362118
0.557,31100000000.0,32.44471258005323,6.300662269257447,124.0996229872917
0.56,35000000000.0,32.4,6.3,124.10000000000002
0.564,30700000000.0,32.34038322659569,6.299116973902502,124.10050268211421
0.57,18500000000.0,32.25095806648923,6.297792433854466,124.10125670207879
0.574,14100000000.0,32.191341293084925,6.296909406554684,124.10175937991761
0.577,13700000000.0,32.14662871303169,6.296247135764322,124.10213638717471
0.581,11500000000.0,32.08701193962738,6.295364107623198,124.1026390620217
0.584,10900000000.0,32.04229935957415,6.294701836201911,124.10301606703513
0.587,11100000000.0,31.997586779520915,6.294039564510277,124.10339307108723
0.591,10000000000.0,31.937970006116608,6.293156535167607,124.1038957416614
0.594,10400000000.0,31.89325742606338,6.292494262845276,124.10427274347069
0.597,8350000000.0,31.848544846010146,6.291831990252693,124.10464974431892
0.601,9930000000.0,31.788928072605835,6.290948959708914,124.10515241062183
0.604,8630000000.0,31.744215492552605,6.290286686485863,124.10552940922804
0.608,8390000000.0,31.684598719148298,6.289403655101565,124.106032072542
0.611,8430000000.0,31.639886139095065,6.2887413812482045,124.10640906890683
0.614,9110000000.0,31.595173559041832,6.288079107124762,124.10678606431117
0.618,8290000000.0,31.535556785637525,6.287196074540092,124.10728872335648
0.621,7010000000.0,31.490844205584292,6.286533799786568,124.10766571652016
0.624,8170000000.0,31.44613162553106,6.285871524763059,124.10804270872381
0.628,11800000000.0,31.38651485212675,6.284988490978453,124.10854536350206
0.631,8200000000.0,31.341802272073522,6.284326215325091,124.10892235346586
0.635,7640000000.0,31.28218549866921,6.283443180700788,124.109425005258
0.638,9380000000.0,31.23747291861598,6.282780904417733,124.10980199298257
0.641,7580000000.0,31.19276033856275,6.28211862786486,124.11017897974762
0.645,6640000000.0,31.13314356515844,6.2812355920413605,124.11068162727531
0.648,4740000000.0,31.08843098510521,6.280573314859024,124.11105861180192
0.651,4480000000.0,31.043718405051976,6.279911037406963,124.11143559536936
0.655,7770000000.0,30.98410163164767,6.279028000384701,124.11193823863414
0.658,8170000000.0,30.939389051594436,6.278365722303408,124.11231521996393
0.662,7840000000.0,30.879772278190128,6.277482684442272,124.11281786024551
0.665,6430000000.0,30.835059698136895,6.2768204057319,124.11319483933823
0.668,4760000000.0,30.790347118083663,6.276158126751975,124.11357181747246
0.672,4590000000.0,30.730730344679355,6.275275087692815,124.11407445349374
0.675,6660000000.0,30.686017764626122,6.274612808084042,124.11445142939164
0.678,5190000000.0,30.641305184572893,6.273950528205811,124.11482840433132
0.682,5900000000.0,30.58168841116858,6.273067487949065,124.11533103609383
0.685,5480000000.0,30.536975831115353,6.272405207442215,124.11570800879804
0.689,7270000000.0,30.477359057711045,6.271522166347417,124.11621063758037
0.692,6550000000.0,30.432646477657816,6.270859885212106,124.11658760804971
0.695,5190000000.0,30.38793389760458,6.270197603807507,124.11696457756142
0.699,5310000000.0,30.32831712420027,6.269314561515858,124.11746720208754
0.702,5230000000.0,30.283604544147043,6.268652279483026,124.11784416936518
0.705,6240000000.0,30.23889196409381,6.267989997181002,124.11822113568553
0.709,4860000000.0,30.1792751906895,6.267106953692941,124.11872375595703
0.712,5860000000.0,30.13456261063627,6.266444670762914,124.11910072004412
0.716,3660000000.0,30.07494583723196,6.265561626437622,124.11960333733833
0.719,3780000000.0,30.030233257178725,6.26489934287975,124.11998029919272
0.722,3790000000.0,29.985520677125496,6.264237059052853,124.12035726009037
0.726,8030000000.0,29.92590390372119,6.263354013531886,124.12085987313259
0.729,6630000000.0,29.881191323667956,6.262691729077375,124.12123683179834
0.732,5960000000.0,29.836478743614723,6.262029444353932,124.12161378950782
0.736,3170000000.0,29.776861970210415,6.261146397637727,124.12211639829957
0.739,4810000000.0,29.732149390157186,6.2604841122869,124.12249335377788
0.743,5510000000.0,29.672532616752875,6.2596010647342855,124.12299595959524
0.746,5240000000.0,29.627820036699642,6.25893877875623,124.12337291284302
0.749,5970000000.0,29.583107456646413,6.258276492509412,124.1237498651351
0.753,6010000000.0,29.523490683242105,6.257393443762298,124.12425246670466
0.756,8150000000.0,29.478778103188873,6.256731156888482,124.124629416767
0.759,2220000000.0,29.43406552313564,6.256068869746002,124.1250063658739
0.763,4720000000.0,29.374448749731332,6.255185819804822,124.12550896319715
0.766,3190000000.0,29.3297361696781,6.25452353203557,124.12588591007517
0.77,3580000000.0,29.270119396273792,6.2536404812588025,124.12638850442693
0.773,1790000000.0,29.22540681622056,6.252978192862942,124.12676544907663
0.776,4700000000.0,29.180694236167326,6.252315904198581,124.12714239277147
0.78,3060000000.0,29.12107746276302,6.251432852228487,124.12764498287953
0.783,3810000000.0,29.076364882709786,6.250770562937746,124.12802192434685
0.786,1710000000.0,29.031652302656557,6.250108273378602,124.12839886485972
0.79,3240000000.0,28.972035529252246,6.249225220215616,124.1289014507256
0.793,2410000000.0,28.927322949199016,6.248562930030319,124.1292783890118
0.797,3560000000.0,28.86770617579471,6.247679876032569,124.1297809719091
0.8,6350000000.0,28.822993595741476,6.247017585221278,124.13015790796908
0.803,9850000000.0,28.778281015688243,6.246355294141752,124.13053484307522
0.807,8320000000.0,28.718664242283936,6.245472238951849,124.13103742173303
0.81,10700000000.0,28.673951662230703,6.244809947246557,124.13141435461381
0.813,7730000000.0,28.629239082177474,6.244147655273128,124.13179128654099
0.817,8090000000.0,28.569622308773162,6.243264598891506,124.13229386096083
0.82,7530000000.0,28.524909728719933,6.2426023062925395,124.1326707906635
0.824,5290000000.0,28.465292955315626,6.241719249076975,124.13317336211765
0.827,5010000000.0,28.42058037526239,6.24105695585263,124.13355028959637
0.83,2380000000.0,28.37586779520916,6.240394662360316,124.13392721612212
0.834,802000000.0,28.316251021804852,6.239511603953771,124.13442978334092
0.837,3690000000.0,28.271538441751623,6.238849309836306,124.13480670764352
0.84,4910000000.0,28.226825861698387,6.23818701545097,124.13518363099348
0.844,2990000000.0,28.16720908829408,6.23730395585388,124.13568619397847
0.847,3700000000.0,28.12249650824085,6.236641660843622,124.13606311510614
0.851,4580000000.0,28.06287973483654,6.235758600413411,124.13656567512834
0.854,3920000000.0,28.01816715478331,6.2350963047783905,124.13694259403417
0.857,1880000000.0,27.973454574730077,6.234434008875664,124.13731951198804
0.861,2220000000.0,27.91383780132577,6.2335509472556465,124.13782206777904
0.864,2150000000.0,27.869125221272537,6.232888650728386,124.13819898351187
0.867,1860000000.0,27.824412641219304,6.232226353933518,124.13857589829308
0.871,2910000000.0,27.764795867814996,6.231343291124129,124.13907844985442
0.874,1730000000.0,27.720083287761764,6.230680993704955,124.13945536241545
0.878,1190000000.0,27.660466514357456,6.229797930063266,124.13995791101695
0.881,2820000000.0,27.615753934304223,6.229135632019946,124.14033482135835
0.884,3600000000.0,27.571041354250994,6.228473333709182,124.14071173074865
0.888,2450000000.0,27.511424580846683,6.227590268878862,124.1412142751231
0.891,25900000.0,27.46671200079345,6.226927969944182,124.14159118229463
0.894,3370000000.0,27.42199942074022,6.226265670742157,124.1419680885154
0.898,4600000000.0,27.362382647335913,6.225382604723639,124.14247062866434
0.901,1110000000.0,27.31767006728268,6.224720304897924,124.14284753266719
0.905,2120000000.0,27.258053293878373,6.223837238047926,124.1433500698592
0.908,1760000000.0,27.21334071382514,6.223174937598682,124.14372697164458
0.911,747000000.0,27.168628133771907,6.222512636882259,124.14410387247977
0.915,1890000000.0,27.1090113603676,6.2216295688448024,124.14460640544894
0.918,1040000000.0,27.064298780314367,6.220967267505079,124.14498330406752
0.921,973000000.0,27.019586200261134,6.220304965898274,124.14536020173637
0.925,3530000000.0,26.959969426856826,6.2194218966737935,124.14586273048417
0.928,446000000.0,26.915256846803597,6.218759594443915,124.14623962593714
0.932,1070000000.0,26.855640073399286,6.217876524388776,124.1467421517309
0.935,2990000000.0,26.810927493346053,6.2172142215359845,124.14711904496869
0.938,-1700000000.0,26.766214913292824,6.216551918416278,124.14749593725725
0.942,-28000000.0,26.706598139888516,6.215668847174853,124.14799845883226
0.945,1980000000.0,26.661885559835287,6.215006543432462,124.14837534890637
0.948,1690000000.0,26.61717297978205,6.214344239423253,124.14875223803165
0.952,959000000.0,26.557556206377743,6.2134611669959785,124.1492547553895
0.955,1770000000.0,26.512843626324514,6.212798862364312,124.14963164230113
0.959,-910000000.0,26.453226852920206,6.211915789107199,124.15013415670785
0.962,-90100000.0,26.408514272866974,6.211253483853236,124.15051104140639
0.965,-483000000.0,26.36380169281374,6.2105911783326215,124.15088792515672
0.969,741000000.0,26.304184919409433,6.209708103890396,124.15139043534884
0.972,129000000.0,26.2594723393562,6.209045797747711,124.15176731688695
0.975,1780000000.0,26.214759759302968,6.208383491338475,124.15214419747701
0.979,1700000000.0,26.15514298589866,6.207500415711573,124.15264670345618
0.982,1890000000.0,26.110430405845428,6.206838108680494,124.15302358183487
0.986,667000000.0,26.05081363244112,6.205955032224577,124.15352608486575
0.989,2070000000.0,26.006101052387887,6.205292724571816,124.15390296103357
0.992,209000000.0,25.961388472334658,6.20463041665267,124.15427983625403
0.996,-571000000.0,25.901771698930347,6.2037473390128115,124.15478233507451
0.999,-805000000.0,25.857059118877114,6.203085030472211,124.15515920808491
1.002,60100000.0,25.812346538823885,6.202422721665321,124.1555360801483
1.006,166000000.0,25.752729765419577,6.20153964284196,124.15603857475992
1.009,-945000000.0,25.708017185366344,6.200877333413843,124.15641544461408
1.013,412000000.0,25.648400411962037,6.199994253762287,124.15691793628037
1.016,11100000.0,25.603687831908804,6.199331943713105,124.15729480392582
1.019,-502000000.0,25.55897525185557,6.1986696333978015,124.1576716706249
1.023,-519000000.0,25.499358478451263,6.197786552563478,124.15817415808493
1.026,-350000000.0,25.45464589839803,6.1971242416273356,124.15855102257609
1.029,-1970000000.0,25.4099333183448,6.196461930425169,124.1589278861212
1.033,215000000.0,25.35031654494049,6.1955788484085135,124.15943036937654
1.036,-1230000000.0,25.30560396488726,6.194916536585737,124.15980723071453
1.04,1500000000.0,25.24598719148295,6.194033453741708,124.16030971102748
1.043,-341000000.0,25.201274611429717,6.193371141298481,124.16068657015899
1.046,-815000000.0,25.156562031376488,6.192708828589394,124.16106342834502
1.05,-728000000.0,25.096945257972177,6.191825744563773,124.16156590445587
1.053,889000000.0,25.05223267791895,6.191163431234464,124.1619427604362
1.056,1150000000.0,25.007520097865715,6.190501117639394,124.1623196154714
1.06,-175000000.0,24.947903324461407,6.189618032432614,124.1628220873817
1.063,667000000.0,24.903190744408178,6.1889557182175485,124.163198940212
1.067,-1050000000.0,24.84357397100387,6.188072632184216,124.1637014091828
1.07,1030000000.0,24.798861390950634,6.187410317349317,124.16407825980878
1.073,1320000000.0,24.754148810897405,6.186748002248824,124.16445510949023
1.077,-2010000000.0,24.694532037493097,6.1858649150350695,124.1649575742631
1.08,2140000000.0,24.64981945743986,6.1852025993149695,124.16533442174102
1.083,-650000000.0,24.605106877386632,6.184540283329372,124.16571126827478
1.087,78300000.0,24.545490103982324,6.183657194935631,124.16621372885118
1.09,-1080000000.0,24.500777523929088,6.182994878330655,124.16659057318219
1.094,1120000000.0,24.44116075052478,6.182111789111183,124.16709303082206
1.097,-447000000.0,24.39644817047155,6.181449471886988,124.16746987295096
1.1,-1080000000.0,24.351735590418322,6.180787154397462,124.1678467141362
1.104,66900000.0,24.292118817014007,6.179904063998742,124.16834916758228
1.107,-104000000.0,24.247406236960778,6.179241745890225,124.1687260065662
1.11,1600000000.0,24.20269365690755,6.178579427516475,124.16910284460687
1.114,314000000.0,24.143076883503237,6.177696335938941,124.16960529386074
1.117,84200000.0,24.098364303450005,6.177034016946428,124.16998212970083
1.121,-2110000000.0,24.0387475300457,6.1761509245439825,124.17048457602095
1.124,-1490000000.0,23.994034949992464,6.175488604932866,124.17086140966114
1.127,-197000000.0,23.949322369939235,6.174826285056683,124.1712382423587
